business_id,business_name,city,review_id,stars,text
uQFHfnbJm7LIxLhjMKc4mQ,Lawrence Fish Market,Chicago,eNuaWxEeSydJW9hTEG8l-w,5,"Lawrence Fish Market is one of the best kept ""secrets"" in Chicago. We learned of this place from friends who live in the area. The sushi is fresh and..."
43rd1LKcZRIunySzbMsyLQ,Fogo de Chão,Chicago,TfL1liMH453CnghOwELtqQ,5,Can't say enough good things about the downtown Chicago Fogo location. I've been eating here at least 3-4 times a year for close to a decade and I always...
43rd1LKcZRIunySzbMsyLQ,Fogo de Chão,Chicago,ZxdxY5WNvlfGY4xmBmBzmQ,3,"It went on Thanksgiving Day, a significant strain on the staff and kitchen. 

Food was as expected - fresh and tasty, but the servers were stretched too..."
43rd1LKcZRIunySzbMsyLQ,Fogo de Chão,Chicago,ItlKkz4i_Sl62BrMzpXeIA,2,"Customer service is good ... staff very friendly. 
Food ... not so good. It seems they're using a poor quality of meats. Most were tough and marbled with..."
OKOfoisduqP24uK3WYvx7Q,Revolution Brewing,Chicago,w9aEp-LwiVlJlh9jb1ypUA,5,"One of the OG's of Chicago craft brewing scene, and it's an institution for a reason: It's rock-solid reliable.

A good friend & I recently passed an early..."
OKOfoisduqP24uK3WYvx7Q,Revolution Brewing,Chicago,qiR1znGu26XJPgwCCapbYw,3,"I dont know. 

I feel like I'm supposed to like Revolution as a Chicagoan of a certain age. I'm not opposed to it and theres AntiHero in my fridge at home..."
OKOfoisduqP24uK3WYvx7Q,Revolution Brewing,Chicago,QGIqZPKNj1385T9kYNZrtQ,4,I stopped by Revolution for a quick snack. My waiter was friendly and suggested a non-fruity IPA that I thoroughly enjoyed. I tried the warm soft pretzel...
nO8Yrt4l4JLSvCAkkwrk1Q,Gyu-Kaku Japanese BBQ,Chicago,-vGL475QnurGtHayCxIyvA,5,Eating lunch here was the highlight of my day and I absolutely enjoyed grilling my own meat  and spending as much time here (unrushed) as I wanted simply...
sDYjKyI_67eUhFAqVneYjA,Gilt Bar,Chicago,Seyo1kiZJBHbt9KrWyxoww,5,"The food here is to die for, truly a culinary experience. 

I am shocked the Beef Cheek pot pie doesn't have more people raving about It in these reviews...."
nd1KFxtZHXIMLqPtgubLpQ,M henry,Chicago,ySAjfsdDY5szZri7Dfr1nA,5,"Top 3 go-to brunch spots - incredibly delicious food that tastes homemade, and reasonable prices. 

Perfect for a date, bring visitors, or just enjoy..."
NOKQi1saEWWp-cbUhkUtFQ,Velvet Taco,Chicago,vtN2eC3GxW8vHjE7wszryw,4,"I feel like fusion tacos can be hit or miss, but I was pleasantly surprised at how the tacos here were actually pretty tasty. A friend highly recommended..."
uQFHfnbJm7LIxLhjMKc4mQ,Lawrence Fish Market,Chicago,qLahAcFwhPgwxEvUATNUQA,5,"I've been wanting to visit this place for awhile but used to live too far. Finally tried it today and it was soo good!!! 

The portions alone is worth the..."
NOKQi1saEWWp-cbUhkUtFQ,Velvet Taco,Chicago,T1gK6ki6fvpBed7nUrHiRg,5,"Amazing flavors!! Loved everything we tried and we ordered a lot thinking they would be bite sized. 
BEWARE: Their tacos are large and filling. 2-3 per..."
NOKQi1saEWWp-cbUhkUtFQ,Velvet Taco,Chicago,xp_ALY9mc6mWccvO_x-O6w,5,"I love Velvet Taco because they stay open late and always bring out fresh food! My go-to is the Nashville Hot Tofu, which is absolutely amazing. The Korean..."
_wtMT97gelNAyfI82FPFvA,3 Arts Club Cafe,Chicago,prMmpBmKo8WbZa2D4dWmhg,4,"10/10 ambiance & setting 
Seated in the bar area, as seats in the main eating hall are hard to reserve! 
Good food, just overpriced because of location"
_wtMT97gelNAyfI82FPFvA,3 Arts Club Cafe,Chicago,Q6ftpZkIKySBgazJj_mwIg,4,"Delicious food in an absolutely beautiful spot, but you do pay a premium for the (legitimately great) ambiance.

I came here for dinner and was seated in..."
EqH-IWJytSPCVV3sA0OgcA,Bang Bang Pie & Biscuits,Chicago,hqGANYFs6PryIWJsOLq_xQ,5,"I love this place! When I think of the beginning of the fall season, one of the things I imagine is sitting in the backyard of Bang Bang Pie. Their biscuit..."
EqH-IWJytSPCVV3sA0OgcA,Bang Bang Pie & Biscuits,Chicago,RWU_uusBOxnRE8uyWP06Hw,5,Best savory pie I had in the US. Their weekly specials are amazing and they do great take ons on traditional pies like the chicken pot pie. The special with...
EqH-IWJytSPCVV3sA0OgcA,Bang Bang Pie & Biscuits,Chicago,mM3BCjbSkCl5emd5kM5Mew,5,"This review is for my pickup experience back in April. 

Location is pretty easy to find, and the shop is super cute! I went during a pick up only time..."
JMWtBuuNmTXqoBs06Wt_7w,RPM Steak,Chicago,jLmmhCirmjDzIHKhd0oTmA,5,All I can say is WOW! From our amazing server to the food to the manager Mickey !.. The best experience! I can't wait to come back !
JMWtBuuNmTXqoBs06Wt_7w,RPM Steak,Chicago,yQ8EQDDc2WCzMCEgXxIPmw,5,"This was the best meal I've had in Chicago in a long, long time. My partner and I came here to celebrate both of us getting promotions, and our experience..."
_wtMT97gelNAyfI82FPFvA,3 Arts Club Cafe,Chicago,LfGWOcQA_VgrrM9OM-cGxA,5,"DINNER WAS 5/28/2021 

WOW WOW WOW!!! I ate here a few years ago and could not get over how amazing my experience was. I remembered the unique building..."
XKfbWkIuVvXwAV8zjGqn5A,Jeni's Splendid Ice Creams,Chicago,YZA8A30jYe0Rp0NWRaNaeA,5,"Who doesn't love Jeni's?! It's arguably the best ice cream shop in the Chicago area, and I can never get enough of it. 

Their holiday flavors are out and I..."
XKfbWkIuVvXwAV8zjGqn5A,Jeni's Splendid Ice Creams,Chicago,Q-jmWr2_U6exPe6dMXhMUA,5,"I haven't seen anyone who doesn't like Jeni's. I have seen people fall in love with Jeni's, but no one has complained about them. 

As always, I had the..."
XKfbWkIuVvXwAV8zjGqn5A,Jeni's Splendid Ice Creams,Chicago,J1f_za2KCmvZss7WQ16AHA,5,"This place actually is SPLENDID, living up to its name, and is home of the MOST DELICIOUS HOUSE-MADE WAFFLE CONES I have EVER had the pleasure of enjoying!..."
psz-vCo_OxNt21o6D0UfAw,Firecakes Donuts,Chicago,eIsKVdzkcM4IxwKcHRp7PA,5,These were some of the best donuts omg! The batter they use to make the donuts were absolutely delicious. So tasty. If you're near and have the time then...
psz-vCo_OxNt21o6D0UfAw,Firecakes Donuts,Chicago,qOSnIXmfEr2pzjp9SONn9Q,3,"My first encounter here was a little awkward. When I walked into the store, I wasn't greeted and was basically ignored while the person at the register..."
psz-vCo_OxNt21o6D0UfAw,Firecakes Donuts,Chicago,zdeVFiqVnUcVThPmkBRbvA,5,"I was so full from dinner but had to squeeze in some dessert! Never tried a donut ice cream sandwich before especially after 8pm but it was SO good!

5/5 -..."
JMWtBuuNmTXqoBs06Wt_7w,RPM Steak,Chicago,JkFSFQILZ-RGXHBxvWbzig,5,"So many options for steakhouses in Chicago, it was tough to choose! Every birthday I try a new steakhouse and this year I went with RPM. We've never been to..."
KxSkOgk1-IHwK9XgM_N8Ew,Eight Korean BBQ,Los Angeles,Zv5xD5xJD7r6gJ0yLbxLHA,5,"Eight is located in a food plaza, where there were quite a bit of parking spaces on a Saturday night. I was super happy about this as my group didn't have..."
KxSkOgk1-IHwK9XgM_N8Ew,Eight Korean BBQ,Los Angeles,8mvgb4uEs87l8J86bo-d0Q,4,"The older I get, the more I stay away from AYCE places and I'm glad places like Eight exist. It's neat how beansprouts and kimchi are placed directly on the..."
KxSkOgk1-IHwK9XgM_N8Ew,Eight Korean BBQ,Los Angeles,Y_DDd_SU8Gf4aHOPRgiOTw,5,"This place was delicious and guess what... they have parking! For a KBBQ place in Koreatown with parking, that's just a steal. 

It's in the corner of a..."
bvpxd7o3RZtz50YLpDsgLA,El Chato Taco Truck,Los Angeles,SgLpdiRIpjJXUBA2YW9zUg,5,"Delicious tacos for $1.90. Favorite was the lengua, cabeza was 2nd! I didn't care for the al pastor here (don't know if it was done on a rotisserie or not?)..."
bvpxd7o3RZtz50YLpDsgLA,El Chato Taco Truck,Los Angeles,WaR4Jky4Oo55H-JcsyWSVw,2,"Came on a late Saturday night and ordered two cabeza tacos with cheese and avocado to go ($1.90 each plus 35 cents each for the toppings). 

Small. Bland...."
bvpxd7o3RZtz50YLpDsgLA,El Chato Taco Truck,Los Angeles,OwGwNl4ZI0OdMiiH28ukgw,5,"I went to El Chato twice in the past month and I have got to say, I got some pastor / asada tacos as well as the asada all meat burrito + extra meat for 2$..."
BzmbRSKGs56Yw2w2R12khw,Hoy-Ka Thai Restaurant,Los Angeles,A1bSuALxRw-g8EfbikziLQ,4,I would consider this place to be celiac safe ! I had the chicken pad Thai and had no reactions. Be sure to inform your waiter if you have a gluten...
fnieyvmWe2B3bJ19bnxt6g,Donut Friend,Los Angeles,ouWIKRuKDSaNTxQbiEStfw,3,My friend raved about Donut Friend so we were in the neighborhood and stopped by.  We were lucky and found street parking.  The three donuts we ordered:...
BzmbRSKGs56Yw2w2R12khw,Hoy-Ka Thai Restaurant,Los Angeles,Eu9k-1OXqMmEYcA5ydrl0A,5,"It must've been good Thai karma that we stumbled across Hoy-Ka Thai Restaurant after an earlier fail.  My BIL's birth week started just before Thanksgiving,..."
fnieyvmWe2B3bJ19bnxt6g,Donut Friend,Los Angeles,TsyDghYrzQVRZ66e1hTdJQ,4,"Didn't even know it was vegan!

They do a great job with their glazed old-fashioned donuts. Super dense, sweet, and crunchy. The store has a ton of..."
fnieyvmWe2B3bJ19bnxt6g,Donut Friend,Los Angeles,8FSmqAliNcfcVbED5QR0IA,5,Did you know that Donut Friend is 100% vegan? I brought half a dozen donuts from here to a potluck dinner recently and my friends were surprised because...
QKovUc1TmSNtZh0j5ZEagw,Leo's Tacos Truck,Los Angeles,xrL1cKnJwx_nZsXQ55vm1Q,4,"This was the second stop on our self guided taco tour while we were in LA. 

We just got a single Al Pastor taco. I thought the taco was pretty good, but..."
QKovUc1TmSNtZh0j5ZEagw,Leo's Tacos Truck,Los Angeles,f58c1OdM7GEZwncbb5O-vw,4,"CASH ONLY

We went on a Sunday afternoon around 3-4PM. Parking could be tight but it is manageable. You can park at the gas station or street parking. It..."
kqgPgdIPoW1Gik8bxAGuRg,The Pie Hole,Los Angeles,l4VqHJW-5nIyX7sDV2eEvQ,5,"I was craving pie on my most recent So Cal trip and I couldn't leave w/out a couple of slices from The Pie Hole. 

I arrived on a pretty slow day, parking..."
BzmbRSKGs56Yw2w2R12khw,Hoy-Ka Thai Restaurant,Los Angeles,qZOSpHy5wcBg1425_u3r9Q,5,"Amazing and pretty affordable Thai food in the Hollywood area!! It's located right on Sunset Blvd and has meter parking. 

Ambience (7/10): depends what..."
kqgPgdIPoW1Gik8bxAGuRg,The Pie Hole,Los Angeles,jHZ5eswnA3DThiGZ_c_qiA,3,"Pies are basic/standard. If you want a whole pie, it's about $45. Not sure what the hype is. I've been here a few times before my last visit with friends..."
1XUzOcwNTfky9hPAhbTkoA,Los Angeles County Museum of Art,Los Angeles,bABmO4AW1bEEhbNP4REu7g,4,"I've lived in LA county most of my life but this was my first time visiting LACMA. It's about time, right!

We got there at 12pm and were able to go right..."
FoEMpu0X_bGCb7yRreMxMQ,Tsujita LA Artisan Noodle,Los Angeles,8N-sXw7JdNSGyVwiRukr4g,5,"If you've never had dipping ramen, come here! 

My boyfriend and I arrived around 6pm on a Wednesday and didn't have to wait at all. We both ordered the..."
1XUzOcwNTfky9hPAhbTkoA,Los Angeles County Museum of Art,Los Angeles,tfEMm3UxepS9xJ9oRCz1gQ,5,"Bar. Cafe. Restaurant. WiFi. Sweeping vistas. Prime Miracle Mile location. Street lamps. Yeah, and there is also art! 

The LACMA has probably the finest..."
4zy0JiIP9d173nbynUu0OQ,Ssam Korean BBQ,Los Angeles,tpWobeB9XrTvLpaxrmBlRg,4,"Wrong review!!!

We did in fact go to the wrong restaurant as Sam's owner replied. 

Honestly, entering from the rear parking lot is so confusing. 

So the..."
4zy0JiIP9d173nbynUu0OQ,Ssam Korean BBQ,Los Angeles,vaCgrPyFpLuB6Dww-JlpkQ,5,"After a pretty big football game upset, my friends and I went to console ourselves with Korean BBQ. Apparently we weren't the only ones with the same idea..."
4zy0JiIP9d173nbynUu0OQ,Ssam Korean BBQ,Los Angeles,6F-_C-Z3kYU280yR3Tdulw,5,"This is THE spot to eat top quality Samgyeopsal! This isn't all you can eat. But the group portion menu are enough to keep parties full. 

Food is always..."
XrPVlXXa4cHLm7qKWFkfCg,A Food Affair,Los Angeles,y6CmLKyVYvGKLy8crT7WZA,4,"Had a romantic date night at A Food Affair, and it was lovely. The ambience is intimate and cozy, with dim lighting and a quaint outdoor patio. Many of the..."
XrPVlXXa4cHLm7qKWFkfCg,A Food Affair,Los Angeles,3BZYxLQvIKx6EVXYcIa81g,5,"A Food Affair is, hands down, my favorite restaurant in LA. I feel that this restaurant is better than many 1-Michelin star restaurants that I've been..."
XrPVlXXa4cHLm7qKWFkfCg,A Food Affair,Los Angeles,l1YiWXi5jS6zAUc0ZvvI-w,5,"My partner, her mother, and I had a delightful evening at the food affair, which we visited during their DineLA event. 

For appetizers we had the bone..."
VqG_rccDoUXreiaHH0DEUA,Guisados DTLA,Los Angeles,JnRw9Icmo-Mqj10Wzbx0sA,5,"I came here twice and I surely wasn't disappointed. This review will just be straight to the point that this place is absolutely great. Delicious,..."
VqG_rccDoUXreiaHH0DEUA,Guisados DTLA,Los Angeles,hKKIz51gspBIN5XXfQOUeQ,3,"Food: 3/5
Service: 3.5/5
Ambiance: 3.5/5
Overall: Pretty Standard fare in my mind.

The extended review...

Food: 3/5 - I had a few different flavors and..."
VqG_rccDoUXreiaHH0DEUA,Guisados DTLA,Los Angeles,GB-Y9R1we6ckYD7ukD668Q,5,Hands down some of the THE BEST tacos I have had in a long time!  I am sad that they are all the way in DTLA because I live in Orange County lol.  I ordered...
FlL2h3iROzhAIVBp3OaA9g,Road To Seoul,Los Angeles,5nviyIlQme9ofUO28SWkDQ,4,"Pretty good experience! I have visited this restaurant several times with my friends. this place is always busy, maybe I came during rush hour. 

The..."
FlL2h3iROzhAIVBp3OaA9g,Road To Seoul,Los Angeles,NYSRRFFf80Q6xuguD15IqA,4,We came for dinner on a weekend and it was quite crowded. Theres valet in the very back with a little walkway that lets you cut through to the restaurant...
FlL2h3iROzhAIVBp3OaA9g,Road To Seoul,Los Angeles,fg-uUrJGvUDRmaSkDiWHhQ,5,"I'd been craving KBBQ for FOREVER since moving to Denver! On my first night back in LA, my friend and I headed to Road to Seoul for an early dinner...."
FoEMpu0X_bGCb7yRreMxMQ,Tsujita LA Artisan Noodle,Los Angeles,aOlJCJFOK69__AHGqI-KOw,5,"Dip. Slurp. Repeat. Tsujita LA Artisan Noodles are known for their tsukemen noodles! If you haven't ever tried tsukemen, think of thicker ramen noodles that..."
FoEMpu0X_bGCb7yRreMxMQ,Tsujita LA Artisan Noodle,Los Angeles,HO7JaAclz0TqdM8c1jVXhw,5,"It's been a long time coming, but Tsujita is definitely a restaurant that deserves this 5-star review. Order yourself a large Charsiu Tsukemen and you can..."
kqgPgdIPoW1Gik8bxAGuRg,The Pie Hole,Los Angeles,HNLtyA9kP3B6_rA_hWuNQg,3,"Was excited for delivery after a pie craving but it really fell short, so much potential here with a niche product.
The shepherds pie was overly salty.
Mac..."
QKovUc1TmSNtZh0j5ZEagw,Leo's Tacos Truck,Los Angeles,4H5rmv97dTiKum5RGuD5XA,5,"Wow! Tacos are one of my favorite foods, and Leo's tacos really is one of the best taco places I've had.

What really brings me back is the al-pastor (pork)..."
BDRVlHnK4l0T0ANb7M-Eqg,Guisados,Los Angeles,ubp1MPvO06q-yQkmxgLFIQ,5,"Fresh tortillas and incredibly flavorful tacos!

Any taco that is priced three dollars and over I tend to have higher expectations. Guisado delivered!

I..."
AIhWsp8yNfKZfaX9d9Yajg,Pasta Sisters,Los Angeles,_Oo52BJ2aQ75k_ayu2S12A,4,Small place cold inside with 9 seats inside and 3 outside. The food is fresh with homemade pasta and sauces. Service is great with lots of cooks working...
uA3TautyZ7bby0w8Scwufg,Benny's Tacos & Rotisserie Chicken - Westchester,Los Angeles,y3hVuPkWxy458PuQ8_lzBA,5,First time here today and Christian's service was amazing. He let us sample some of the meats before deciding what we ordered. Everything we ate was...
uA3TautyZ7bby0w8Scwufg,Benny's Tacos & Rotisserie Chicken - Westchester,Los Angeles,l2w_kpY6Vcl1eVVVAkdaVA,5,"Food is great, the people are great, and the establishment looks great! Overall, it's always a great time at Benny's!"
qpcH_Fub586U2kw_pQJS3w,Guisados,Los Angeles,n6DHaQmKg52S0xYdO2fKkw,5,I've had this place in my to try list for a bit and I'm glad I decided to come check it out. Guisado tacos are tacos that are stewed vs grilled meats....
qpcH_Fub586U2kw_pQJS3w,Guisados,Los Angeles,S6PmL39kQJAaWfzsLI8y4A,4,"If you like stewed meat, this is the place for you! My friend and I got the sampler and were happy with most of them. The best in my opinion is definitely..."
qpcH_Fub586U2kw_pQJS3w,Guisados,Los Angeles,5n_liOiod7nopWb4CgLoAA,5,"We were looking for a good taco spot and after almost an hour of going through google and Yelp reviews we found this spot, and it did not disappoint!! The..."
xVSv26KBQexP4M0l63SGlg,Alcove Café & Bakery,Los Angeles,oK8K7x81SUOz6dResslIeA,5,"Alcove has become a tradition of some sorts when I have a date night with my wife. We insist that we need to end the night at Alcove for coffee/dessert, and..."
xVSv26KBQexP4M0l63SGlg,Alcove Café & Bakery,Los Angeles,J0O3l8-015b5Qfro6FmdWA,3,"** Vegan review **

Very cute cafe with lots of outdoor seating available. They have a patio in the front and at the side of the café. I enjoyed the..."
xVSv26KBQexP4M0l63SGlg,Alcove Café & Bakery,Los Angeles,alZ47wkP6yWymT3Z7R23zA,5,"I posted the review below. Since then the business contacted me and apologized. The pie wasn't baked in house, which makes sense because the best things..."
beA_DlDpij8O9xK2B-NjEA,Mex Peru Gipsy,Los Angeles,OfyBaYHE-fbH5TiqVO0u9Q,5,I was looking for lunch in DTLA and stumbled upon this restaurant! I'm Peruvian so I was super excited to find a Peruvian place near my job. My coworkers...
beA_DlDpij8O9xK2B-NjEA,Mex Peru Gipsy,Los Angeles,IMB9m-HaX75-GVzKiqrEaQ,5,Doesn't look like much when you walk past but I read the reviews on Yelp so I gave it chance. Not disappointed at all. Even my mom (you know how moms are...
beA_DlDpij8O9xK2B-NjEA,Mex Peru Gipsy,Los Angeles,4SRA8gaz8y1ei9zkc_bjfw,4,The staff is very friendly and the food comes out quickly!... i recommend the ceviche it is
Wjckf5QPdVQw1ZG82zEarA,M Grill,Los Angeles,cYrxz9RFHR_lFpy4ecOpbg,4,I've only been to M Grill for dineLA because of the special deal.  This year the dineLA 2021 menu offered grilled shrimp in addition to the regular menu...
Wjckf5QPdVQw1ZG82zEarA,M Grill,Los Angeles,gywrEpxtNrL43AHgYaVC_A,4,"made reservations on opentable for saturday! rezzy's open a week in advance only, and i'd recommend booking asap if you plan on going on a weekend since..."
Wjckf5QPdVQw1ZG82zEarA,M Grill,Los Angeles,jjuH_VZx5Ur1yATtWm3IoQ,5,"M grill is a hidden gem in K town. I've been taking my man (now fiance) for the past few years for his birthday. It's his top request. When you drive there,..."
1XUzOcwNTfky9hPAhbTkoA,Los Angeles County Museum of Art,Los Angeles,kfrw5nJlEyPmE49EiYs9Xg,4,"I haven't been to LACMA for quite some time now.  Finally returning during COVID time.  

They are currently under construction, so didn't take very long to..."
uA3TautyZ7bby0w8Scwufg,Benny's Tacos & Rotisserie Chicken - Westchester,Los Angeles,1jnPJGLjNCw2UL3l4IJ50g,5,"This place is great. Very clean, amazing food and fantastic service. I would definitely come back here again"
YA3bV7kd3RpWPvrarIgpWQ,Milk Jar Cookies,Los Angeles,0XqIS4N7mk5Gab2Ix6O7Fw,5,So I discovered Courtney's amazing cookies at a women's leadership event in Anaheim about 4 years ago and I fell in love with her cookies the moment I bit...
YA3bV7kd3RpWPvrarIgpWQ,Milk Jar Cookies,Los Angeles,ocv49fkOxuhxryV58qyFkQ,4,"Was in the area picking up a late lunch and wanted cookies for dessert so decided to give this spot a try.

Outside Pick up only in front of the restaurant...."
YA3bV7kd3RpWPvrarIgpWQ,Milk Jar Cookies,Los Angeles,ylBU_MxXy8YPL7vGI3Z7Xg,5,"A review of their exceptional service: 
I ordered cookies & the cookbook to be delivered for my co-worker's birthday and he's usually in the office on..."
AIhWsp8yNfKZfaX9d9Yajg,Pasta Sisters,Los Angeles,Z4mDBYUeAREcq9PCBlMCqQ,5,I had gone when I was in LA oh my goodness the pasta here was delicious. I am so glad I found this little spot in LA I cannot wait to go back. This is the...
E4W2T89vm4hmBwk39EoUuw,Tatsu Ramen,Los Angeles,CJE0uFsyVf49-xIpI-rPPw,1,I will NEVER visit the Tatsu ramen on Melrose again! This location is NOT family friendly at all and has horrible customer service! I was there on...
E4W2T89vm4hmBwk39EoUuw,Tatsu Ramen,Los Angeles,0n03qhg_gtvGEAEiUBj8sQ,4,This was an interesting experience to order your food on their wall tablets prior to being seating. The music they played had such a dope vibe. All the...
E4W2T89vm4hmBwk39EoUuw,Tatsu Ramen,Los Angeles,Wg5Qv9JSQKymEoSSvS30Ow,5,"I'm always down for a good ramen place. First time, I tried this place while being in the neighborhood for something else. I tried their cheeky ramen with..."
Jrzd-QEY6X-t6CBAKkAXug,SomiSomi,Los Angeles,45sLkzbiarxuBz0VLInBnQ,5,My boyfriend called me on a weeknight and was like let's take the kids (and ourselves) for ice cream. I picked this place and I was glad I did. The flavors...
Jrzd-QEY6X-t6CBAKkAXug,SomiSomi,Los Angeles,IPkXsJZ1iiRrgxA5_vOuzQ,5,Looking for a late night desserts just is your spot. It's located inside the shopping mart on the 2nd floor. I had a Taiyaki Fish with Salted  Caramel and...
Jrzd-QEY6X-t6CBAKkAXug,SomiSomi,Los Angeles,KhqVJrwe2Y5WZPxSQu_Ugw,5,"Yummy ice cream in yo tummy what more can i say

Yelp is telling me my review is short

So...

Go and try the ice cream!!"
AIhWsp8yNfKZfaX9d9Yajg,Pasta Sisters,Los Angeles,ZDoOKIjNtfc5aDpfcVFHig,3,"I believe this is a smaller store than the original location in Culver City. That said, this Pasta Sisters location is located at a trip mall with spots for..."
sxN6vf4KNWoK5t1uEdZ4rw,The Broad,Los Angeles,3bUvwekpXpwcGj1HunJM1A,4,This is a FREE museum! But you do still need to reserve your tickets and time slots in advance online. They do check for Covid vaccinations + ID so make...
sxN6vf4KNWoK5t1uEdZ4rw,The Broad,Los Angeles,tcg3RvQlAogRwOG5g0cAwg,5,"The Broad (pronounced brode) was a relaxing way to spend our Saturday afternoon. Not only is it easy on the wallet -- admission is free, parking is $17 all..."
H9ZlIqEp930ZRniH6VRp8w,Papa Cristo's,Los Angeles,L2iWcoxLHF1cOahOvb_Vbg,4,"Papa Cristo's is a block away from Saint Sophia Greek Orthodox Cathedral in a heavy traffic area of Central LA. Fortunately, this family-run operation has a..."
H9ZlIqEp930ZRniH6VRp8w,Papa Cristo's,Los Angeles,pmUnnJpdDXgkkWPWwM1vmA,4,"Papa Cristo's is the type of place that reminds me why I love LA. Amazing, unsuspecting food, with great service. I had the lamb gyro  and it was fantastic...."
H9ZlIqEp930ZRniH6VRp8w,Papa Cristo's,Los Angeles,6eaCiYsT1N8cLpKMYwEx9g,5,"To echo what many, many others have said here: Wow. The best word to describe Papa Cristo's is authentic. From what I've read, there seem to be some..."
h1R2iKYdm2lwukzMJvJqDw,Hangari Kalguksu,Los Angeles,1xa7ILsWGsCIpG0jLWraRQ,4,"First, the portions are MASSIVE - not a bad thing though. I thought I was being pranked. I look around and everyone has their own bowl. There's no way..."
h1R2iKYdm2lwukzMJvJqDw,Hangari Kalguksu,Los Angeles,w3P58gTkFYubFq6jm_nQyw,5,There's a reason why Hangari always has a line out the door and it's because it never fails to deliver INSANELY delicious and fresh Korean food! Be careful...
h1R2iKYdm2lwukzMJvJqDw,Hangari Kalguksu,Los Angeles,yZDQBjsSEpSSez3oq5e2Ww,5,"Great place to eat when in K-Town. We didn't have to worry about parking, as they have $3 valet. Waited not more than 15 minutes for a table. Food was very..."
sxN6vf4KNWoK5t1uEdZ4rw,The Broad,Los Angeles,d41sOwbQ3cEyzwaASXmwTQ,5,A fun and free way to experience LA art! Note: be sure to make reservations for your visit or else face the wrath of waiting in a general admissions line! I...
23Qrcz2i9e2e8MstUIIO0A,Yuko Kitchen,Los Angeles,oa2XkRRhVFZn4vGKd3PILg,5,"Love the food & the vibes ~
The poke salad is so delicious, with lots of albacore sashimi, greens, and wonton crisps. The sesame dressing is delightful, and..."
INEbr7OmgiqlMWq5Cta8WA,Ahgassi Gopchang,Los Angeles,JjeM6L1IXxzjKvTmkolBZA,4,We came to eat here during the BTS concert. Remember to bring you ID and covid vaccination card. The city of LA requires both at restaurants. And the only...
23Qrcz2i9e2e8MstUIIO0A,Yuko Kitchen,Los Angeles,dob5ao0twcDKOl95WqP2gA,4,I love this place and regularly order there when I'm in this part of town for work. I always gets the spicy tuna bowl. It's a great portion and is always...
jqS3dVaCYeBehb3tOiWWbQ,Shin-Sen-Gumi Hakata Ramen - Little Tokyo,Los Angeles,ZVVHGi_-r6cc395-gu2RWA,2,"WORST ramen i've ever had! the broth was so watered down. and the noodles were so thin. 
i asked for fried shrimp on the side and it was $4 for the tiniest..."
jqS3dVaCYeBehb3tOiWWbQ,Shin-Sen-Gumi Hakata Ramen - Little Tokyo,Los Angeles,bSabKd85Ey4eBqADP0o4Jw,5,Best ramen I've ever had! Holy YUM!!! My niece and I both love spicy so we went with the Crimson Phoenix and added Garlic Chips. Absolutely delicious! The...
jqS3dVaCYeBehb3tOiWWbQ,Shin-Sen-Gumi Hakata Ramen - Little Tokyo,Los Angeles,X6RAGRm11z6delI-qdipig,5,"4.5/5* rounding up, but parking and wait can somewhat be a deterrent

Wait: Came here on a Sunday around 2pm thinking it wouldn't be too busy since it was a..."
cygrATWq2weoWXI_N4j62g,Hokkaido Ramen Santouka,Los Angeles,pSrIK0Buwna2kKWDJ4x2vQ,5,"Technology expands opportunity but with it, comes limitations.. 1 such limitation is 5 stars max on Yelp. 

This unassuming hole-in-the-wall boasts..."
cygrATWq2weoWXI_N4j62g,Hokkaido Ramen Santouka,Los Angeles,di8UhpC-8HXM2TAFVAaMRg,4,"mitsuwa market's delicacy. line moved fast and food was served quick. shio ramen was good but would recommend the shoyu. egg was not included, and came..."
cygrATWq2weoWXI_N4j62g,Hokkaido Ramen Santouka,Los Angeles,ABVbAKZfQyVbtHNHUgHNUw,5,"Santouka may be a small window inside of a Mitsuwa, but do not judge it by its size; it is one of the best, if not THE best, ramen in Los Angeles. 

I am a..."
wBeNozAR6wlJLTEwdWdPQg,Father's Office,Los Angeles,5vEvBA-veu8njVrq0NJjJw,4,"Local gastropub with an array of beer options and tasty food. This spot is much larger than the Santa Monica location, and has both an indoor and an outdoor..."
wBeNozAR6wlJLTEwdWdPQg,Father's Office,Los Angeles,vd5FBEYueAxerq85y6vJrQ,1,"If I want to over pay for arrogance and mediocre food, I would rather do at at the Ivy on Robertson. 

You guys sling burgers and beer for Fucksake, get..."
wBeNozAR6wlJLTEwdWdPQg,Father's Office,Los Angeles,3iPKszy2sDBW1vnedbrKXA,4,Take my review with a grain of salt because I don't eat red meat so don't know how additive I am here....that being said they have a great beer selection...
Baqs3SIHR60lXxXAFkjTDg,Bludso's Bar & Que,Los Angeles,cVKCCfF7HT84REZGF5DbEQ,4,"It's not entirely fair, but I always compare Los Angeles BBQ to my homestate's offerings. So far, no BBQ I've had in California compares to what I can get..."
Baqs3SIHR60lXxXAFkjTDg,Bludso's Bar & Que,Los Angeles,ib01mKFLzYVifjqNGOR9Gg,4,"Great service and the food was good. The vegan sandwich was very tasty and parking was easy 

TVs were all around so you don't miss a beat of what's..."
